Booked Time, Actual Time, Headcode,Service Info, Location,Call Order, Train Order,Date
18:09:30,18:17:15,'2E73',1746 Airdrie to Dumbarton Central,High Street [HST] Arr,16,62,12/12/2018
18:10:00,18:18:00,'2E73',1746 Airdrie to Dumbarton Central,High Street [HST] Dep,17,62,12/12/2018
18:11:30,18:19:15,'2E73',1746 Airdrie to Dumbarton Central,Glasgow Queen Street [GLQ] Arr,18,62,12/12/2018
18:12:30,18:20:00,'2E73',1746 Airdrie to Dumbarton Central,Glasgow Queen Street [GLQ] Dep,19,62,12/12/2018
18:14:00,18:21:45,'2E73',1746 Airdrie to Dumbarton Central,Charing Cross (Glasgow) [CHC] Arr,20,62,12/12/2018
18:15:30,18:22:15,'2E73',1746 Airdrie to Dumbarton Central,Charing Cross (Glasgow) [CHC] Dep,21,62,12/12/2018
18:17:30,18:24:45,'2E73',1746 Airdrie to Dumbarton Central,Finnieston East Jn,22,62,12/12/2018
18:18:00,18:26:30,'2E73',1746 Airdrie to Dumbarton Central,Finnieston West Jn,23,62,12/12/2018
18:19:00,18:27:30,'2E73',1746 Airdrie to Dumbarton Central,Partick [PTK] Arr,24,62,12/12/2018
18:19:30,18:28:15,'2E73',1746 Airdrie to Dumbarton Central,Partick [PTK] Dep,25,62,12/12/2018
18:21:00,18:30:00,'2E73',1746 Airdrie to Dumbarton Central,Hyndland [HYN] Arr,26,62,12/12/2018
18:22:00,18:31:30,'2E73',1746 Airdrie to Dumbarton Central,Hyndland [HYN] Dep,27,62,12/12/2018
18:23:00,18:32:30,'2E73',1746 Airdrie to Dumbarton Central,Hyndland East Jn,28,62,12/12/2018
18:23:30,18:33:30,'2E73',1746 Airdrie to Dumbarton Central,Hyndland North Jn,29,62,12/12/2018
18:24:30,18:34:00,'2E73',1746 Airdrie to Dumbarton Central,Anniesland [ANL] Arr,30,62,12/12/2018
18:25:00,18:34:30,'2E73',1746 Airdrie to Dumbarton Central,Anniesland [ANL] Dep,31,62,12/12/2018
18:27:30,18:39:00,'2E73',1746 Airdrie to Dumbarton Central,Westerton [WES] Arr,32,62,12/12/2018
18:28:00,18:40:15,'2E73',1746 Airdrie to Dumbarton Central,Westerton [WES] Dep,33,62,12/12/2018
18:30:00,18:42:00,'2E73',1746 Airdrie to Dumbarton Central,Drumchapel [DMC] Arr,34,62,12/12/2018
18:30:30,18:43:00,'2E73',1746 Airdrie to Dumbarton Central,Drumchapel [DMC] Dep,35,62,12/12/2018
18:32:00,18:44:45,'2E73',1746 Airdrie to Dumbarton Central,Drumry [DMY] Arr,36,62,12/12/2018
18:32:30,18:45:15,'2E73',1746 Airdrie to Dumbarton Central,Drumry [DMY] Dep,37,62,12/12/2018
18:34:30,18:47:00,'2E73',1746 Airdrie to Dumbarton Central,Singer [SIN] Arr,38,62,12/12/2018
18:35:00,18:48:00,'2E73',1746 Airdrie to Dumbarton Central,Singer [SIN] Dep,39,62,12/12/2018
18:37:00,18:49:45,'2E73',1746 Airdrie to Dumbarton Central,Dalmuir [DMR] Arr,40,62,12/12/2018
18:37:30,18:50:30,'2E73',1746 Airdrie to Dumbarton Central,Dalmuir [DMR] Dep,41,62,12/12/2018
18:39:30,18:52:30,'2E73',1746 Airdrie to Dumbarton Central,Kilpatrick [KPT],42,62,12/12/2018
18:41:00,18:54:45,'2E73',1746 Airdrie to Dumbarton Central,Bowling [BWG],43,62,12/12/2018
18:44:30,18:58:00,'2E73',1746 Airdrie to Dumbarton Central,Dumbarton East [DBE] Arr,44,62,12/12/2018
18:45:00,18:58:45,'2E73',1746 Airdrie to Dumbarton Central,Dumbarton East [DBE] Dep,45,62,12/12/2018
17:28:00,17:28:45,'2F09',1719 Cumbernauld to Anderston,Gartsherrie South Jn,0,63,12/12/2018
17:28:30,17:29:15,'2F09',1719 Cumbernauld to Anderston,Coatbridge F.L.T.,1,63,12/12/2018
17:30:00,17:31:00,'2F09',1719 Cumbernauld to Anderston,Coatbridge Central [CBC] Arr,2,63,12/12/2018
17:30:30,17:32:15,'2F09',1719 Cumbernauld to Anderston,Coatbridge Central [CBC] Dep,3,63,12/12/2018
17:31:30,17:32:45,'2F09',1719 Cumbernauld to Anderston,Coatbridge Jn,4,63,12/12/2018
17:32:00,17:38:00,'2F09',1719 Cumbernauld to Anderston,Whifflet North Jn,5,63,12/12/2018
17:32:30,17:38:30,'2F09',1719 Cumbernauld to Anderston,Whifflet [WFF] Arr,6,63,12/12/2018
17:33:00,17:40:00,'2F09',1719 Cumbernauld to Anderston,Whifflet [WFF] Dep,7,63,12/12/2018
17:34:00,17:40:30,'2F09',1719 Cumbernauld to Anderston,Whifflet South Jn,8,63,12/12/2018
17:35:00,17:43:00,'2F09',1719 Cumbernauld to Anderston,Mossend North Exit,9,63,12/12/2018
17:36:00,17:43:30,'2F09',1719 Cumbernauld to Anderston,Mossend [XMS],10,63,12/12/2018
17:36:30,17:44:15,'2F09',1719 Cumbernauld to Anderston,Mossend North Jn,11,63,12/12/2018
17:37:00,17:44:00,'2F09',1719 Cumbernauld to Anderston,Mossend South Jn,12,63,12/12/2018
17:38:30,17:46:30,'2F09',1719 Cumbernauld to Anderston,Braidhurst Down Loop,13,63,12/12/2018
17:40:00,17:48:00,'2F09',1719 Cumbernauld to Anderston,Motherwell [MTH] Arr,14,63,12/12/2018
17:46:00,17:49:30,'2F09',1719 Cumbernauld to Anderston,Motherwell [MTH] Dep,15,63,12/12/2018
17:48:00,17:51:30,'2F09',1719 Cumbernauld to Anderston,Airbles [AIR] Arr,16,63,12/12/2018
17:49:00,17:52:15,'2F09',1719 Cumbernauld to Anderston,Airbles [AIR] Dep,17,63,12/12/2018
17:51:30,17:54:30,'2F09',1719 Cumbernauld to Anderston,Haughhead Jn,18,63,12/12/2018
17:54:00,17:56:30,'2F09',1719 Cumbernauld to Anderston,Hamilton Central [HNC] Arr,19,63,12/12/2018
17:54:30,17:58:00,'2F09',1719 Cumbernauld to Anderston,Hamilton Central [HNC] Dep,20,63,12/12/2018
17:56:30,17:59:45,'2F09',1719 Cumbernauld to Anderston,Hamilton West [HNW] Arr,21,63,12/12/2018
17:57:00,18:00:45,'2F09',1719 Cumbernauld to Anderston,Hamilton West [HNW] Dep,22,63,12/12/2018
18:00:00,18:03:15,'2F09',1719 Cumbernauld to Anderston,Blantyre [BLT] Arr,23,63,12/12/2018
18:00:30,18:04:15,'2F09',1719 Cumbernauld to Anderston,Blantyre [BLT] Dep,24,63,12/12/2018
18:04:00,18:07:30,'2F09',1719 Cumbernauld to Anderston,Newton [NTN] Arr,25,63,12/12/2018
18:06:00,18:08:30,'2F09',1719 Cumbernauld to Anderston,Newton [NTN] Dep,26,63,12/12/2018
18:07:30,18:12:00,'2F09',1719 Cumbernauld to Anderston,Newton West Jn,27,63,12/12/2018
18:09:00,18:15:00,'2F09',1719 Cumbernauld to Anderston,Cambuslang [CBL] Arr,28,63,12/12/2018
18:09:30,18:16:00,'2F09',1719 Cumbernauld to Anderston,Cambuslang [CBL] Dep,29,63,12/12/2018
18:11:00,18:18:00,'2F09',1719 Cumbernauld to Anderston,Rutherglen East Jn,30,63,12/12/2018
18:13:00,18:19:00,'2F09',1719 Cumbernauld to Anderston,Rutherglen [RUT] Arr,31,63,12/12/2018
18:13:30,18:20:00,'2F09',1719 Cumbernauld to Anderston,Rutherglen [RUT] Dep,32,63,12/12/2018
18:15:30,18:22:30,'2F09',1719 Cumbernauld to Anderston,Dalmarnock [DAK] Arr,33,63,12/12/2018
18:16:00,18:23:00,'2F09',1719 Cumbernauld to Anderston,Dalmarnock [DAK] Dep,34,63,12/12/2018
18:17:30,18:24:45,'2F09',1719 Cumbernauld to Anderston,Bridgeton [BDG] Arr,35,63,12/12/2018
18:18:00,18:25:45,'2F09',1719 Cumbernauld to Anderston,Bridgeton [BDG] Dep,36,63,12/12/2018
18:20:30,18:28:15,'2F09',1719 Cumbernauld to Anderston,Argyle Street [AGS] Arr,37,63,12/12/2018
18:21:00,18:29:15,'2F09',1719 Cumbernauld to Anderston,Argyle Street [AGS] Dep,38,63,12/12/2018
18:22:00,18:30:30,'2F09',1719 Cumbernauld to Anderston,Glasgow Central [GLC] Arr,39,63,12/12/2018
18:23:00,18:32:15,'2F09',1719 Cumbernauld to Anderston,Glasgow Central [GLC] Dep,40,63,12/12/2018
17:08:00,17:13:45,'2M15',1707 Edinburgh to Milngavie,Princes St Gardens,0,64,12/12/2018
17:13:30,17:19:00,'2M15',1707 Edinburgh to Milngavie,Haymarket [HYM] Arr,1,64,12/12/2018
17:14:30,17:19:45,'2M15',1707 Edinburgh to Milngavie,Haymarket [HYM] Dep,2,64,12/12/2018
17:15:30,17:20:45,'2M15',1707 Edinburgh to Milngavie,Haymarket East Jn,3,64,12/12/2018
17:15:30,17:21:00,'2M15',1707 Edinburgh to Milngavie,Haymarket Central Jn,4,64,12/12/2018
17:16:00,17:21:30,'2M15',1707 Edinburgh to Milngavie,Haymarket West Jn,5,64,12/12/2018
17:18:30,17:25:15,'2M15',1707 Edinburgh to Milngavie,Edinburgh Park [EDP] Arr,6,64,12/12/2018
17:19:00,17:26:00,'2M15',1707 Edinburgh to Milngavie,Edinburgh Park [EDP] Dep,7,64,12/12/2018
17:22:30,17:29:30,'2M15',1707 Edinburgh to Milngavie,Newbridge Jn,8,64,12/12/2018
17:26:30,17:33:45,'2M15',1707 Edinburgh to Milngavie,Uphall [UHA] Arr,9,64,12/12/2018
17:27:00,17:34:30,'2M15',1707 Edinburgh to Milngavie,Uphall [UHA] Dep,10,64,12/12/2018
17:30:00,17:37:30,'2M15',1707 Edinburgh to Milngavie,Livingston North [LSN] Arr,11,64,12/12/2018
17:30:30,17:38:30,'2M15',1707 Edinburgh to Milngavie,Livingston North [LSN] Dep,12,64,12/12/2018
17:34:30,17:42:45,'2M15',1707 Edinburgh to Milngavie,Bathgate [BHG] Arr,13,64,12/12/2018
17:35:30,17:43:30,'2M15',1707 Edinburgh to Milngavie,Bathgate [BHG] Dep,14,64,12/12/2018
17:39:00,17:47:00,'2M15',1707 Edinburgh to Milngavie,Armadale [ARM] Arr,15,64,12/12/2018
17:39:30,17:47:30,'2M15',1707 Edinburgh to Milngavie,Armadale [ARM] Dep,16,64,12/12/2018
17:42:30,17:50:30,'2M15',1707 Edinburgh to Milngavie,Blackridge [BKR] Arr,17,64,12/12/2018
17:43:00,17:51:15,'2M15',1707 Edinburgh to Milngavie,Blackridge [BKR] Dep,18,64,12/12/2018
17:52:30,18:00:30,'2M15',1707 Edinburgh to Milngavie,Drumgelloch [DRU] Arr,19,64,12/12/2018
17:53:00,18:01:00,'2M15',1707 Edinburgh to Milngavie,Drumgelloch [DRU] Dep,20,64,12/12/2018
17:56:30,18:03:30,'2M15',1707 Edinburgh to Milngavie,Airdrie [ADR] Arr,21,64,12/12/2018
17:57:30,18:04:30,'2M15',1707 Edinburgh to Milngavie,Airdrie [ADR] Dep,22,64,12/12/2018
17:59:00,18:06:00,'2M15',1707 Edinburgh to Milngavie,Coatdyke [COA],23,64,12/12/2018
18:00:30,18:08:00,'2M15',1707 Edinburgh to Milngavie,Coatbridge Sunnyside [CBS] Arr,24,64,12/12/2018
18:01:00,18:08:30,'2M15',1707 Edinburgh to Milngavie,Coatbridge Sunnyside [CBS] Dep,25,64,12/12/2018
18:02:00,18:09:30,'2M15',1707 Edinburgh to Milngavie,Sunnyside Jn,26,64,12/12/2018
18:03:00,18:10:00,'2M15',1707 Edinburgh to Milngavie,Blairhill [BAI],27,64,12/12/2018
18:07:30,18:12:45,'2M15',1707 Edinburgh to Milngavie,Easterhouse [EST],28,64,12/12/2018
18:09:30,18:14:00,'2M15',1707 Edinburgh to Milngavie,Garrowhill [GAR],29,64,12/12/2018
18:12:00,18:15:15,'2M15',1707 Edinburgh to Milngavie,Shettleston [SLS] At platfor Arr,30,64,12/12/2018
18:12:30,18:15:45,'2M15',1707 Edinburgh to Milngavie,Shettleston [SLS] At platfor Dep,31,64,12/12/2018
18:14:00,18:17:30,'2M15',1707 Edinburgh to Milngavie,Carntyne [CAY] Arr,32,64,12/12/2018
18:14:30,18:18:15,'2M15',1707 Edinburgh to Milngavie,Carntyne [CAY] Dep,33,64,12/12/2018
18:17:30,18:21:00,'2M15',1707 Edinburgh to Milngavie,Bellgrove [BLG] Arr,34,64,12/12/2018
18:18:00,18:21:45,'2M15',1707 Edinburgh to Milngavie,Bellgrove [BLG] Dep,35,64,12/12/2018
18:19:00,18:22:45,'2M15',1707 Edinburgh to Milngavie,High St Jn,36,64,12/12/2018
18:19:30,18:23:30,'2M15',1707 Edinburgh to Milngavie,High Street [HST] Arr,37,64,12/12/2018
18:20:30,18:24:15,'2M15',1707 Edinburgh to Milngavie,High Street [HST] Dep,38,64,12/12/2018
18:22:00,18:25:30,'2M15',1707 Edinburgh to Milngavie,Glasgow Queen Street [GLQ] Arr,39,64,12/12/2018
18:25:00,18:26:15,'2M15',1707 Edinburgh to Milngavie,Glasgow Queen Street [GLQ] Dep,40,64,12/12/2018
18:26:30,18:27:45,'2M15',1707 Edinburgh to Milngavie,Charing Cross (Glasgow) [CHC] Arr,41,64,12/12/2018
18:28:00,18:28:30,'2M15',1707 Edinburgh to Milngavie,Charing Cross (Glasgow) [CHC] Dep,42,64,12/12/2018
18:30:30,18:30:15,'2M15',1707 Edinburgh to Milngavie,Finnieston East Jn,43,64,12/12/2018
18:31:00,18:31:00,'2M15',1707 Edinburgh to Milngavie,Finnieston West Jn,44,64,12/12/2018
18:32:00,18:32:00,'2M15',1707 Edinburgh to Milngavie,Partick [PTK] Arr,45,64,12/12/2018
18:32:30,18:32:30,'2M15',1707 Edinburgh to Milngavie,Partick [PTK] Dep,46,64,12/12/2018
18:34:00,18:34:15,'2M15',1707 Edinburgh to Milngavie,Hyndland [HYN] Arr,47,64,12/12/2018
18:35:00,18:34:45,'2M15',1707 Edinburgh to Milngavie,Hyndland [HYN] Dep,48,64,12/12/2018
18:36:00,18:35:45,'2M15',1707 Edinburgh to Milngavie,Hyndland East Jn,49,64,12/12/2018
18:36:30,18:36:45,'2M15',1707 Edinburgh to Milngavie,Hyndland North Jn,50,64,12/12/2018
18:37:30,18:37:15,'2M15',1707 Edinburgh to Milngavie,Anniesland [ANL] Arr,51,64,12/12/2018
18:38:00,18:37:45,'2M15',1707 Edinburgh to Milngavie,Anniesland [ANL] Dep,52,64,12/12/2018
18:40:30,18:42:45,'2M15',1707 Edinburgh to Milngavie,Westerton [WES] Arr,53,64,12/12/2018
18:41:00,18:44:00,'2M15',1707 Edinburgh to Milngavie,Westerton [WES] Dep,54,64,12/12/2018
18:43:00,18:46:15,'2M15',1707 Edinburgh to Milngavie,Bearsden [BRN] At platfor Arr,55,64,12/12/2018
18:43:30,18:46:45,'2M15',1707 Edinburgh to Milngavie,Bearsden [BRN] At platfor Dep,56,64,12/12/2018
18:45:00,18:48:00,'2M15',1707 Edinburgh to Milngavie,Hillfoot [HLF] Arr,57,64,12/12/2018
18:45:30,18:50:45,'2M15',1707 Edinburgh to Milngavie,Hillfoot [HLF] Dep,58,64,12/12/2018
17:58:30,17:59:15,'2S11',1758 Whifflet to Dalmuir,Whifflet North Jn,0,65,12/12/2018
18:00:00,18:00:30,'2S11',1758 Whifflet to Dalmuir,Langloan Jn,1,65,12/12/2018
18:00:30,18:01:30,'2S11',1758 Whifflet to Dalmuir,Kirkwood [KWD] Arr,2,65,12/12/2018
18:01:00,18:02:15,'2S11',1758 Whifflet to Dalmuir,Kirkwood [KWD] Dep,3,65,12/12/2018
18:03:30,18:04:30,'2S11',1758 Whifflet to Dalmuir,Bargeddie [BGI] Arr,4,65,12/12/2018
18:04:00,18:05:15,'2S11',1758 Whifflet to Dalmuir,Bargeddie [BGI] Dep,5,65,12/12/2018
18:07:00,18:07:45,'2S11',1758 Whifflet to Dalmuir,Baillieston [BIO] Arr,6,65,12/12/2018
18:07:30,18:09:00,'2S11',1758 Whifflet to Dalmuir,Baillieston [BIO] Dep,7,65,12/12/2018
18:11:30,18:13:00,'2S11',1758 Whifflet to Dalmuir,Carmyle [CML] Arr,8,65,12/12/2018
18:12:00,18:15:00,'2S11',1758 Whifflet to Dalmuir,Carmyle [CML] Dep,9,65,12/12/2018
18:15:00,18:20:00,'2S11',1758 Whifflet to Dalmuir,Rutherglen East Jn,10,65,12/12/2018
18:16:30,18:23:00,'2S11',1758 Whifflet to Dalmuir,Rutherglen [RUT] Arr,11,65,12/12/2018
18:17:30,18:23:00,'2S11',1758 Whifflet to Dalmuir,Rutherglen [RUT] Dep,12,65,12/12/2018
18:19:30,18:25:30,'2S11',1758 Whifflet to Dalmuir,Dalmarnock [DAK] Arr,13,65,12/12/2018
18:20:00,18:26:00,'2S11',1758 Whifflet to Dalmuir,Dalmarnock [DAK] Dep,14,65,12/12/2018
18:21:30,18:27:45,'2S11',1758 Whifflet to Dalmuir,Bridgeton [BDG] Arr,15,65,12/12/2018
18:22:00,18:28:45,'2S11',1758 Whifflet to Dalmuir,Bridgeton [BDG] Dep,16,65,12/12/2018
18:24:30,18:31:30,'2S11',1758 Whifflet to Dalmuir,Argyle Street [AGS] Arr,17,65,12/12/2018
18:26:00,18:33:15,'2S11',1758 Whifflet to Dalmuir,Argyle Street [AGS] Dep,18,65,12/12/2018
18:27:00,18:34:30,'2S11',1758 Whifflet to Dalmuir,Glasgow Central [GLC] Arr,19,65,12/12/2018
18:28:00,18:36:30,'2S11',1758 Whifflet to Dalmuir,Glasgow Central [GLC] Dep,20,65,12/12/2018
18:29:00,18:38:00,'2S11',1758 Whifflet to Dalmuir,Anderston [AND] Arr,21,65,12/12/2018
18:30:00,18:39:45,'2S11',1758 Whifflet to Dalmuir,Anderston [AND] Dep,22,65,12/12/2018
18:31:30,18:41:15,'2S11',1758 Whifflet to Dalmuir,Exhibition Centre [EXG] Arr,23,65,12/12/2018
18:32:00,18:42:30,'2S11',1758 Whifflet to Dalmuir,Exhibition Centre [EXG] Dep,24,65,12/12/2018
18:33:30,18:43:45,'2S11',1758 Whifflet to Dalmuir,Finnieston East Jn,25,65,12/12/2018
18:34:00,18:44:15,'2S11',1758 Whifflet to Dalmuir,Finnieston West Jn,26,65,12/12/2018
18:35:00,18:45:15,'2S11',1758 Whifflet to Dalmuir,Partick [PTK] Arr,27,65,12/12/2018
18:35:30,18:46:45,'2S11',1758 Whifflet to Dalmuir,Partick [PTK] Dep,28,65,12/12/2018
18:37:00,18:48:30,'2S11',1758 Whifflet to Dalmuir,Hyndland [HYN] Arr,29,65,12/12/2018
18:38:00,18:51:00,'2S11',1758 Whifflet to Dalmuir,Hyndland [HYN] Dep,30,65,12/12/2018
18:39:00,18:52:00,'2S11',1758 Whifflet to Dalmuir,Hyndland East Jn,31,65,12/12/2018
18:39:30,18:53:00,'2S11',1758 Whifflet to Dalmuir,Hyndland North Jn,32,65,12/12/2018
17:24:00,17:27:45,'2H37',1723 Edinburgh to Helensburgh Central,Princes St Gardens,0,66,12/12/2018
17:27:30,17:31:45,'2H37',1723 Edinburgh to Helensburgh Central,Haymarket [HYM] Arr,1,66,12/12/2018
17:29:30,17:32:45,'2H37',1723 Edinburgh to Helensburgh Central,Haymarket [HYM] Dep,2,66,12/12/2018
17:30:30,17:33:45,'2H37',1723 Edinburgh to Helensburgh Central,Haymarket East Jn,3,66,12/12/2018
17:30:30,17:34:00,'2H37',1723 Edinburgh to Helensburgh Central,Haymarket Central Jn,4,66,12/12/2018
17:31:00,17:34:30,'2H37',1723 Edinburgh to Helensburgh Central,Haymarket West Jn,5,66,12/12/2018
17:33:30,17:39:15,'2H37',1723 Edinburgh to Helensburgh Central,Edinburgh Park [EDP] Arr,6,66,12/12/2018
17:34:30,17:39:45,'2H37',1723 Edinburgh to Helensburgh Central,Edinburgh Park [EDP] Dep,7,66,12/12/2018
17:38:00,17:43:30,'2H37',1723 Edinburgh to Helensburgh Central,Newbridge Jn,8,66,12/12/2018
17:42:00,17:47:45,'2H37',1723 Edinburgh to Helensburgh Central,Uphall [UHA] Arr,9,66,12/12/2018
17:42:30,17:48:30,'2H37',1723 Edinburgh to Helensburgh Central,Uphall [UHA] Dep,10,66,12/12/2018
17:45:30,17:51:30,'2H37',1723 Edinburgh to Helensburgh Central,Livingston North [LSN] Arr,11,66,12/12/2018
17:46:00,17:52:30,'2H37',1723 Edinburgh to Helensburgh Central,Livingston North [LSN] Dep,12,66,12/12/2018
17:50:00,17:56:45,'2H37',1723 Edinburgh to Helensburgh Central,Bathgate [BHG] Arr,13,66,12/12/2018
17:51:00,17:58:30,'2H37',1723 Edinburgh to Helensburgh Central,Bathgate [BHG] Dep,14,66,12/12/2018
17:54:00,18:01:30,'2H37',1723 Edinburgh to Helensburgh Central,Armadale [ARM],15,66,12/12/2018
17:55:30,18:03:15,'2H37',1723 Edinburgh to Helensburgh Central,Blackridge [BKR],16,66,12/12/2018
18:00:00,18:07:45,'2H37',1723 Edinburgh to Helensburgh Central,Caldercruix [CAC],17,66,12/12/2018
18:03:00,18:10:15,'2H37',1723 Edinburgh to Helensburgh Central,Drumgelloch [DRU] Arr,18,66,12/12/2018
18:03:30,18:10:45,'2H37',1723 Edinburgh to Helensburgh Central,Drumgelloch [DRU] Dep,19,66,12/12/2018
18:06:00,18:13:00,'2H37',1723 Edinburgh to Helensburgh Central,Airdrie [ADR] Arr,20,66,12/12/2018
18:07:00,18:14:15,'2H37',1723 Edinburgh to Helensburgh Central,Airdrie [ADR] Dep,21,66,12/12/2018
18:08:30,18:16:00,'2H37',1723 Edinburgh to Helensburgh Central,Coatdyke [COA] Arr,22,66,12/12/2018
18:09:00,18:16:45,'2H37',1723 Edinburgh to Helensburgh Central,Coatdyke [COA] Dep,23,66,12/12/2018
18:11:00,18:18:45,'2H37',1723 Edinburgh to Helensburgh Central,Coatbridge Sunnyside [CBS] Arr,24,66,12/12/2018
18:11:30,18:19:15,'2H37',1723 Edinburgh to Helensburgh Central,Coatbridge Sunnyside [CBS] Dep,25,66,12/12/2018
18:12:30,18:20:15,'2H37',1723 Edinburgh to Helensburgh Central,Sunnyside Jn,26,66,12/12/2018
18:13:30,18:21:00,'2H37',1723 Edinburgh to Helensburgh Central,Blairhill [BAI] Arr,27,66,12/12/2018
18:14:00,18:21:30,'2H37',1723 Edinburgh to Helensburgh Central,Blairhill [BAI] Dep,28,66,12/12/2018
18:17:30,18:25:15,'2H37',1723 Edinburgh to Helensburgh Central,Easterhouse [EST] Arr,29,66,12/12/2018
18:18:00,18:25:45,'2H37',1723 Edinburgh to Helensburgh Central,Easterhouse [EST] Dep,30,66,12/12/2018
18:20:00,18:27:30,'2H37',1723 Edinburgh to Helensburgh Central,Garrowhill [GAR] Arr,31,66,12/12/2018
18:20:30,18:28:15,'2H37',1723 Edinburgh to Helensburgh Central,Garrowhill [GAR] Dep,32,66,12/12/2018
18:22:30,18:30:45,'2H37',1723 Edinburgh to Helensburgh Central,Shettleston [SLS],33,66,12/12/2018
18:23:30,18:31:45,'2H37',1723 Edinburgh to Helensburgh Central,Carntyne [CAY],34,66,12/12/2018
18:25:30,18:33:45,'2H37',1723 Edinburgh to Helensburgh Central,Bellgrove [BLG],35,66,12/12/2018
18:26:00,18:34:45,'2H37',1723 Edinburgh to Helensburgh Central,High St Jn,36,66,12/12/2018
18:27:00,18:35:30,'2H37',1723 Edinburgh to Helensburgh Central,High Street [HST] Arr,37,66,12/12/2018
18:27:30,18:36:00,'2H37',1723 Edinburgh to Helensburgh Central,High Street [HST] Dep,38,66,12/12/2018
18:29:00,18:37:15,'2H37',1723 Edinburgh to Helensburgh Central,Glasgow Queen Street [GLQ] Arr,39,66,12/12/2018
18:32:00,18:38:15,'2H37',1723 Edinburgh to Helensburgh Central,Glasgow Queen Street [GLQ] Dep,40,66,12/12/2018
18:33:30,18:40:00,'2H37',1723 Edinburgh to Helensburgh Central,Charing Cross (Glasgow) [CHC] Arr,41,66,12/12/2018
18:35:30,18:40:30,'2H37',1723 Edinburgh to Helensburgh Central,Charing Cross (Glasgow) [CHC] Dep,42,66,12/12/2018
